Season,Week,Celebrity,Rule_Mode,Judge_Total_Score_Raw,Actual_Result,Judge_Percent,Judge_Rank_Points,Est_Fan%_Mean_Bayesian,Est_Fan%_Std_Bayesian,Acceptance_Rate%_Bayesian,Est_Fan%_Mean_Uniform,Est_Fan%_Std_Uniform,Acceptance_Rate%_Uniform
9,7,Mya,Percentage (Judge% + Fan%),24.5,Safe,13.96,,13.95,4.26,27.89,16.4,12.92,25.19
9,8,Aaron Carter,Percentage (Judge% + Fan%),25.0,Eliminated,19.08,,13.93,2.57,21.79,4.25,3.4,23.17
9,8,Donny Osmond,Percentage (Judge% + Fan%),25.0,Safe,19.08,,21.6,4.68,21.79,24.78,16.24,23.17
9,8,Joanna Krupa,Percentage (Judge% + Fan%),26.0,Safe,19.85,,21.24,4.77,21.79,24.14,16.25,23.17
9,8,Kelly Osbourne,Percentage (Judge% + Fan%),25.5,Safe,19.47,,23.06,5.11,21.79,24.58,16.29,23.17
9,8,Mya,Percentage (Judge% + Fan%),29.5,Safe,22.52,,20.18,5.03,21.79,22.25,16.28,23.17
9,9,Donny Osmond,Percentage (Judge% + Fan%),24.666600000000003,Safe,23.13,,28.21,4.86,24.33,33.1,18.13,24.09
9,9,Joanna Krupa,Percentage (Judge% + Fan%),27.0,Eliminated,25.31,,17.81,2.93,24.33,6.24,4.79,24.09
9,9,Kelly Osbourne,Percentage (Judge% + Fan%),25.9998,Safe,24.37,,28.69,5.25,24.33,31.54,17.95,24.09
9,9,Mya,Percentage (Judge% + Fan%),28.9999,Safe,27.19,,25.29,5.05,24.33,29.13,17.97,24.09
9,10,Donny Osmond,Percentage (Judge% + Fan%),28.9998,Safe,35.13,,34.35,6.66,100.0,33.32,23.55,100.0
9,10,Kelly Osbourne,Percentage (Judge% + Fan%),25.2222,Safe,30.55,,34.87,6.68,100.0,33.27,23.6,100.0
9,10,Mya,Percentage (Judge% + Fan%),28.333199999999998,Safe,34.32,,30.78,6.46,100.0,33.41,23.63,100.0
10,1,Aiden Turner,Percentage (Judge% + Fan%),15.0,Safe,7.18,,9.04,8.27,100.0,9.07,8.29,100.0
10,1,Buzz Aldrin,Percentage (Judge% + Fan%),14.0,Safe,6.7,,9.07,8.3,100.0,9.1,8.3,100.0
10,1,Chad Ochocinco,Percentage (Judge% + Fan%),18.0,Safe,8.61,,9.13,8.34,100.0,9.12,8.31,100.0
10,1,Erin Andrews,Percentage (Judge% + Fan%),21.0,Safe,10.05,,9.11,8.34,100.0,9.1,8.33,100.0
10,1,Evan Lysacek,Percentage (Judge% + Fan%),23.0,Safe,11.0,,9.08,8.29,100.0,9.1,8.31,100.0
10,1,Jake Pavelka,Percentage (Judge% + Fan%),20.0,Safe,9.57,,9.13,8.32,100.0,9.13,8.35,100.0
10,1,Kate Gosselin,Percentage (Judge% + Fan%),16.0,Safe,7.66,,9.1,8.33,100.0,9.06,8.24,100.0
10,1,Nicole Scherzinger,Percentage (Judge% + Fan%),25.0,Safe,11.96,,9.07,8.28,100.0,9.03,8.28,100.0
10,1,Niecy Nash,Percentage (Judge% + Fan%),18.0,Safe,8.61,,9.12,8.35,100.0,9.09,8.3,100.0
10,1,Pamela Anderson,Percentage (Judge% + Fan%),21.0,Safe,10.05,,9.08,8.33,100.0,9.07,8.29,100.0
10,1,Shannen Doherty,Percentage (Judge% + Fan%),18.0,Safe,8.61,,9.08,8.27,100.0,9.12,8.34,100.0
10,2,Aiden Turner,Percentage (Judge% + Fan%),19.0,Safe,8.64,,9.99,7.7,5.59,9.92,7.65,5.56
10,2,Buzz Aldrin,Percentage (Judge% + Fan%),12.0,Safe,5.45,,13.08,7.58,5.59,13.1,7.6,5.56
10,2,Chad Ochocinco,Percentage (Judge% + Fan%),16.0,Safe,7.27,,11.27,7.7,5.59,11.1,7.75,5.56
10,2,Erin Andrews,Percentage (Judge% + Fan%),23.0,Safe,10.45,,8.65,7.74,5.59,8.82,7.78,5.56
10,2,Evan Lysacek,Percentage (Judge% + Fan%),24.0,Safe,10.91,,8.58,7.73,5.59,8.58,7.79,5.56
10,2,Jake Pavelka,Percentage (Judge% + Fan%),20.0,Safe,9.09,,9.45,7.76,5.59,9.37,7.63,5.56
10,2,Kate Gosselin,Percentage (Judge% + Fan%),15.0,Safe,6.82,,11.75,7.71,5.59,11.76,7.71,5.56
10,2,Nicole Scherzinger,Percentage (Judge% + Fan%),28.0,Safe,12.73,,8.39,7.69,5.59,8.42,7.59,5.56
10,2,Niecy Nash,Percentage (Judge% + Fan%),21.0,Safe,9.55,,9.02,7.65,5.59,9.07,7.68,5.56
10,2,Pamela Anderson,Percentage (Judge% + Fan%),22.0,Safe,10.0,,8.85,7.7,5.59,8.92,7.69,5.56
10,2,Shannen Doherty,Percentage (Judge% + Fan%),20.0,Eliminated,9.09,,0.97,0.84,5.59,0.96,0.82,5.56
10,3,Aiden Turner,Percentage (Judge% + Fan%),20.0,Safe,9.85,,10.8,4.09,16.25,10.8,9.4,33.9
10,3,Buzz Aldrin,Percentage (Judge% + Fan%),13.0,Eliminated,6.4,,7.11,1.66,16.25,2.36,1.65,33.9
10,3,Chad Ochocinco,Percentage (Judge% + Fan%),20.0,Safe,9.85,,11.99,4.39,16.25,10.78,9.45,33.9
10,3,Erin Andrews,Percentage (Judge% + Fan%),23.0,Safe,11.33,,9.3,3.95,16.25,10.59,9.46,33.9
10,3,Evan Lysacek,Percentage (Judge% + Fan%),26.0,Safe,12.81,,8.99,4.01,16.25,10.55,9.47,33.9
10,3,Jake Pavelka,Percentage (Judge% + Fan%),21.0,Safe,10.34,,10.23,4.09,16.25,10.65,9.37,33.9
10,3,Kate Gosselin,Percentage (Judge% + Fan%),15.0,Safe,7.39,,13.05,4.29,16.25,12.12,9.57,33.9
10,3,Nicole Scherzinger,Percentage (Judge% + Fan%),23.0,Safe,11.33,,9.02,3.87,16.25,10.65,9.45,33.9
10,3,Niecy Nash,Percentage (Judge% + Fan%),21.0,Safe,10.34,,9.85,3.97,16.25,10.77,9.45,33.9
10,3,Pamela Anderson,Percentage (Judge% + Fan%),21.0,Safe,10.34,,9.67,3.93,16.25,10.72,9.45,33.9
10,4,Aiden Turner,Percentage (Judge% + Fan%),16.5,Eliminated,8.89,,6.56,1.72,21.02,1.98,1.53,22.79
10,4,Chad Ochocinco,Percentage (Judge% + Fan%),22.0,Safe,11.86,,13.21,4.64,21.02,11.83,10.17,22.79
10,4,Erin Andrews,Percentage (Judge% + Fan%),19.5,Safe,10.51,,11.03,3.95,21.02,12.31,10.27,22.79
10,4,Evan Lysacek,Percentage (Judge% + Fan%),26.0,Safe,14.02,,9.86,4.1,21.02,11.64,10.19,22.79
10,4,Jake Pavelka,Percentage (Judge% + Fan%),19.0,Safe,10.24,,11.87,4.14,21.02,12.38,10.14,22.79
10,4,Kate Gosselin,Percentage (Judge% + Fan%),16.0,Safe,8.63,,14.88,4.62,21.02,13.81,10.27,22.79
10,4,Nicole Scherzinger,Percentage (Judge% + Fan%),25.0,Safe,13.48,,9.99,4.09,21.02,11.57,10.17,22.79
10,4,Niecy Nash,Percentage (Judge% + Fan%),18.0,Safe,9.7,,11.81,3.97,21.02,12.71,10.12,22.79
10,4,Pamela Anderson,Percentage (Judge% + Fan%),23.5,Safe,12.67,,10.78,4.21,21.02,11.77,10.26,22.79
10,5,Chad Ochocinco,Percentage (Judge% + Fan%),18.0,Safe,10.4,,15.33,4.52,16.24,14.7,11.55,31.75
10,5,Erin Andrews,Percentage (Judge% + Fan%),22.0,Safe,12.72,,12.77,4.33,16.24,13.68,11.45,31.75
10,5,Evan Lysacek,Percentage (Judge% + Fan%),27.0,Safe,15.61,,10.98,4.26,16.24,13.35,11.63,31.75
10,5,Jake Pavelka,Percentage (Judge% + Fan%),23.0,Safe,13.29,,13.37,4.54,16.24,13.59,11.57,31.75
10,5,Kate Gosselin,Percentage (Judge% + Fan%),15.0,Eliminated,8.67,,9.42,1.99,16.24,2.87,2.12,31.75
10,5,Nicole Scherzinger,Percentage (Judge% + Fan%),29.0,Safe,16.76,,11.03,4.35,16.24,13.24,11.61,31.75
10,5,Niecy Nash,Percentage (Judge% + Fan%),18.0,Safe,10.4,,14.28,4.2,16.24,14.69,11.54,31.75
10,5,Pamela Anderson,Percentage (Judge% + Fan%),21.0,Safe,12.14,,12.81,4.25,16.24,13.89,11.55,31.75
10,6,Chad Ochocinco,Percentage (Judge% + Fan%),30.999899999999997,Safe,14.83,,17.42,5.11,22.87,15.89,12.84,25.27
10,6,Erin Andrews,Percentage (Judge% + Fan%),34.0,Safe,16.27,,14.54,4.78,22.87,15.45,12.86,25.27
10,6,Evan Lysacek,Percentage (Judge% + Fan%),27.0,Safe,12.92,,14.12,4.06,22.87,17.06,12.91,25.27
10,6,Jake Pavelka,Percentage (Judge% + Fan%),24.999899999999997,Eliminated,11.96,,9.23,2.18,22.87,2.84,2.17,25.27
10,6,Nicole Scherzinger,Percentage (Judge% + Fan%),35.9999,Safe,17.22,,12.67,4.4,22.87,15.21,12.78,25.27
10,6,Niecy Nash,Percentage (Judge% + Fan%),25.9998,Safe,12.44,,16.97,4.7,22.87,17.44,12.72,25.27
10,6,Pamela Anderson,Percentage (Judge% + Fan%),29.9998,Safe,14.35,,15.04,4.56,22.87,16.1,12.79,25.27
10,7,Chad Ochocinco,Percentage (Judge% + Fan%),26.0,Safe,16.72,,19.87,5.14,17.44,19.52,13.89,17.92
10,7,Erin Andrews,Percentage (Judge% + Fan%),25.5,Safe,16.4,,17.54,4.53,17.44,19.5,13.79,17.92
10,7,Evan Lysacek,Percentage (Judge% + Fan%),27.0,Safe,17.36,,16.89,4.53,17.44,18.88,13.93,17.92
10,7,Nicole Scherzinger,Percentage (Judge% + Fan%),27.0,Safe,17.36,,15.73,4.22,17.44,18.91,13.9,17.92
10,7,Niecy Nash,Percentage (Judge% + Fan%),24.5,Safe,15.76,,19.77,4.94,17.44,20.32,13.81,17.92
10,7,Pamela Anderson,Percentage (Judge% + Fan%),25.5,Eliminated,16.4,,10.19,2.16,17.44,2.86,2.37,17.92
10,8,Chad Ochocinco,Percentage (Judge% + Fan%),22.5,Safe,17.79,,24.06,5.08,26.44,25.6,16.71,30.59
10,8,Erin Andrews,Percentage (Judge% + Fan%),26.5,Safe,20.95,,21.06,5.02,26.44,23.47,16.87,30.59
10,8,Evan Lysacek,Percentage (Judge% + Fan%),26.5,Safe,20.95,,20.54,4.91,26.44,23.49,16.87,30.59
10,8,Nicole Scherzinger,Percentage (Judge% + Fan%),29.5,Safe,23.32,,18.66,4.9,26.44,22.43,16.92,30.59
10,8,Niecy Nash,Percentage (Judge% + Fan%),21.5,Eliminated,17.0,,15.68,2.77,26.44,5.01,3.79,30.59
10,9,Chad Ochocinco,Percentage (Judge% + Fan%),26.0,Eliminated,23.01,,20.39,2.94,18.39,6.89,5.22,30.8
10,9,Erin Andrews,Percentage (Judge% + Fan%),28.0,Safe,24.78,,27.67,5.01,18.39,31.65,19.39,30.8
10,9,Evan Lysacek,Percentage (Judge% + Fan%),29.5,Safe,26.11,,26.69,5.12,18.39,30.82,19.46,30.8
10,9,Nicole Scherzinger,Percentage (Judge% + Fan%),29.5,Safe,26.11,,25.25,4.72,18.39,30.64,19.37,30.8
10,10,Erin Andrews,Percentage (Judge% + Fan%),26.9998,Safe,32.66,,34.75,6.69,100.0,33.23,23.56,100.0
10,10,Evan Lysacek,Percentage (Judge% + Fan%),26.888699999999996,Safe,32.53,,33.52,6.64,100.0,33.48,23.57,100.0
10,10,Nicole Scherzinger,Percentage (Judge% + Fan%),28.7777,Safe,34.81,,31.74,6.52,100.0,33.29,23.53,100.0
11,1,Audrina Patridge,Percentage (Judge% + Fan%),19.0,Safe,8.37,,8.86,7.86,19.25,8.78,7.85,19.15
11,1,Brandy,Percentage (Judge% + Fan%),23.0,Safe,10.13,,8.65,8.02,19.25,8.55,7.8,19.15
11,1,Bristol Palin,Percentage (Judge% + Fan%),18.0,Safe,7.93,,8.91,7.89,19.25,8.94,7.93,19.15
11,1,David Hasselhoff,Percentage (Judge% + Fan%),15.0,Eliminated,6.61,,1.24,0.97,19.25,1.24,0.98,19.15
11,1,Florence Henderson,Percentage (Judge% + Fan%),18.0,Safe,7.93,,8.73,7.65,19.25,8.94,7.88,19.15
11,1,Jennifer Grey,Percentage (Judge% + Fan%),24.0,Safe,10.57,,8.51,7.86,19.25,8.62,7.9,19.15
11,1,Kurt Warner,Percentage (Judge% + Fan%),19.0,Safe,8.37,,8.83,7.84,19.25,8.75,7.8,19.15
11,1,Kyle Massey,Percentage (Judge% + Fan%),23.0,Safe,10.13,,8.57,7.84,19.25,8.61,7.86,19.15
11,1,Margaret Cho,Percentage (Judge% + Fan%),15.0,Safe,6.61,,9.93,8.05,19.25,9.78,7.88,19.15
11,1,Michael Bolton,Percentage (Judge% + Fan%),16.0,Safe,7.05,,9.45,7.87,19.25,9.47,7.93,19.15
11,1,Rick Fox,Percentage (Judge% + Fan%),22.0,Safe,9.69,,8.49,7.78,19.25,8.61,7.93,19.15
11,1,The Situation,Percentage (Judge% + Fan%),15.0,Safe,6.61,,9.82,7.87,19.25,9.71,7.79,19.15
11,2,Audrina Patridge,Percentage (Judge% + Fan%),23.0,Safe,10.41,,9.22,4.02,36.74,9.65,8.64,37.72
11,2,Brandy,Percentage (Judge% + Fan%),21.0,Safe,9.5,,9.14,3.95,36.74,9.69,8.68,37.72
11,2,Bristol Palin,Percentage (Judge% + Fan%),22.0,Safe,9.95,,9.3,3.99,36.74,9.68,8.7,37.72
11,2,Florence Henderson,Percentage (Judge% + Fan%),19.0,Safe,8.6,,9.37,3.89,36.74,9.89,8.77,37.72
11,2,Jennifer Grey,Percentage (Judge% + Fan%),24.0,Safe,10.86,,8.86,3.99,36.74,9.56,8.7,37.72
11,2,Kurt Warner,Percentage (Judge% + Fan%),21.0,Safe,9.5,,9.27,3.99,36.74,9.73,8.69,37.72
11,2,Kyle Massey,Percentage (Judge% + Fan%),22.0,Safe,9.95,,8.99,3.95,36.74,9.63,8.72,37.72
11,2,Margaret Cho,Percentage (Judge% + Fan%),18.0,Safe,8.14,,10.57,4.14,36.74,10.1,8.77,37.72
11,2,Michael Bolton,Percentage (Judge% + Fan%),12.0,Eliminated,5.43,,5.8,1.71,36.74,2.26,1.52,37.72
11,2,Rick Fox,Percentage (Judge% + Fan%),21.0,Safe,9.5,,9.01,3.9,36.74,9.78,8.75,37.72
11,2,The Situation,Percentage (Judge% + Fan%),18.0,Safe,8.14,,10.46,4.1,36.74,10.02,8.69,37.72
11,3,Audrina Patridge,Percentage (Judge% + Fan%),26.0,Safe,11.76,,10.11,4.18,14.77,10.47,9.41,22.96
11,3,Brandy,Percentage (Judge% + Fan%),24.0,Safe,10.86,,10.09,4.0,14.77,10.67,9.46,22.96
11,3,Bristol Palin,Percentage (Judge% + Fan%),19.0,Safe,8.6,,11.01,3.89,14.77,11.71,9.36,22.96
11,3,Florence Henderson,Percentage (Judge% + Fan%),20.0,Safe,9.05,,10.97,4.01,14.77,11.32,9.36,22.96
11,3,Jennifer Grey,Percentage (Judge% + Fan%),24.0,Safe,10.86,,9.88,3.99,14.77,10.67,9.37,22.96
11,3,Kurt Warner,Percentage (Judge% + Fan%),23.0,Safe,10.41,,10.4,4.06,14.77,10.72,9.37,22.96
11,3,Kyle Massey,Percentage (Judge% + Fan%),23.0,Safe,10.41,,10.09,4.01,14.77,10.82,9.42,22.96
11,3,Margaret Cho,Percentage (Judge% + Fan%),18.0,Eliminated,8.14,,5.65,1.49,14.77,1.66,1.25,22.96
11,3,Rick Fox,Percentage (Judge% + Fan%),24.0,Safe,10.86,,9.99,4.01,14.77,10.64,9.42,22.96
11,3,The Situation,Percentage (Judge% + Fan%),20.0,Safe,9.05,,11.8,4.24,14.77,11.33,9.35,22.96
11,4,Audrina Patridge,Percentage (Judge% + Fan%),23.0,Safe,12.85,,11.03,4.28,22.31,11.75,10.33,29.0
11,4,Brandy,Percentage (Judge% + Fan%),24.0,Safe,13.41,,10.96,4.33,22.31,11.77,10.37,29.0
11,4,Bristol Palin,Percentage (Judge% + Fan%),16.0,Safe,8.94,,12.78,4.18,22.31,13.02,10.33,29.0
11,4,Florence Henderson,Percentage (Judge% + Fan%),17.5,Safe,9.78,,12.51,4.25,22.31,12.44,10.28,29.0
11,4,Jennifer Grey,Percentage (Judge% + Fan%),28.0,Safe,15.64,,10.56,4.35,22.31,11.58,10.24,29.0
11,4,Kurt Warner,Percentage (Judge% + Fan%),17.0,Safe,9.5,,12.18,4.13,22.31,12.81,10.38,29.0
11,4,Kyle Massey,Percentage (Judge% + Fan%),20.0,Safe,11.17,,11.38,4.2,22.31,12.09,10.38,29.0
11,4,Rick Fox,Percentage (Judge% + Fan%),19.5,Safe,10.89,,11.31,4.15,22.31,12.22,10.44,29.0
11,4,The Situation,Percentage (Judge% + Fan%),14.0,Eliminated,7.82,,7.28,1.83,22.31,2.32,1.72,29.0
11,5,Audrina Patridge,Percentage (Judge% + Fan%),23.0,Safe,12.64,,12.85,4.17,12.34,13.81,10.99,16.79
11,5,Brandy,Percentage (Judge% + Fan%),27.0,Safe,14.84,,12.17,4.37,12.34,12.86,11.01,16.79
11,5,Bristol Palin,Percentage (Judge% + Fan%),18.0,Safe,9.89,,15.33,4.26,12.34,16.33,11.04,16.79
11,5,Florence Henderson,Percentage (Judge% + Fan%),21.0,Eliminated,11.54,,7.15,1.71,12.34,1.93,1.54,16.79
11,5,Jennifer Grey,Percentage (Judge% + Fan%),25.0,Safe,13.74,,12.05,4.16,12.34,13.13,11.12,16.79
11,5,Kurt Warner,Percentage (Judge% + Fan%),24.0,Safe,13.19,,13.69,4.55,12.34,13.32,10.89,16.79
11,5,Kyle Massey,Percentage (Judge% + Fan%),20.0,Safe,10.99,,13.87,4.18,12.34,15.27,10.98,16.79
11,5,Rick Fox,Percentage (Judge% + Fan%),24.0,Safe,13.19,,12.89,4.33,12.34,13.36,10.95,16.79
11,6,Audrina Patridge,Percentage (Judge% + Fan%),31.9998,Eliminated,15.46,,7.08,1.73,8.7,1.91,1.63,8.07
11,6,Brandy,Percentage (Judge% + Fan%),35.9999,Safe,17.39,,13.34,4.37,8.7,13.69,11.11,8.07
11,6,Bristol Palin,Percentage (Judge% + Fan%),27.9998,Safe,13.53,,17.12,4.59,8.7,16.62,10.96,8.07
11,6,Jennifer Grey,Percentage (Judge% + Fan%),29.0,Safe,14.01,,14.54,4.01,8.7,16.28,11.03,8.07
11,6,Kurt Warner,Percentage (Judge% + Fan%),21.9999,Safe,10.63,,17.4,4.0,8.7,19.68,11.09,8.07
11,6,Kyle Massey,Percentage (Judge% + Fan%),29.999899999999997,Safe,14.49,,15.67,4.45,8.7,16.06,11.14,8.07
11,6,Rick Fox,Percentage (Judge% + Fan%),30.0,Safe,14.49,,14.85,4.24,8.7,15.75,11.1,8.07
11,7,Brandy,Percentage (Judge% + Fan%),36.5,Safe,17.51,,15.88,4.33,20.23,18.71,13.79,17.37
11,7,Bristol Palin,Percentage (Judge% + Fan%),32.5,Safe,15.59,,19.57,4.92,20.23,20.58,13.78,17.37
11,7,Jennifer Grey,Percentage (Judge% + Fan%),36.5,Safe,17.51,,16.78,4.56,20.23,18.66,13.75,17.37
11,7,Kurt Warner,Percentage (Judge% + Fan%),35.0,Safe,16.79,,19.52,5.07,20.23,19.15,13.76,17.37
11,7,Kyle Massey,Percentage (Judge% + Fan%),33.5,Safe,16.07,,18.3,4.65,20.23,20.05,13.69,17.37
11,7,Rick Fox,Percentage (Judge% + Fan%),34.5,Eliminated,16.55,,9.95,2.18,20.23,2.85,2.38,17.37
11,8,Brandy,Percentage (Judge% + Fan%),28.5,Safe,21.51,,19.49,4.71,21.81,23.0,16.56,26.62
11,8,Bristol Palin,Percentage (Judge% + Fan%),23.5,Safe,17.74,,23.79,4.95,21.81,26.05,16.62,26.62
11,8,Jennifer Grey,Percentage (Judge% + Fan%),28.5,Safe,21.51,,20.25,4.93,21.81,23.14,16.57,26.62
11,8,Kurt Warner,Percentage (Judge% + Fan%),24.0,Eliminated,18.11,,14.82,2.63,21.81,4.67,3.6,26.62
11,8,Kyle Massey,Percentage (Judge% + Fan%),28.0,Safe,21.13,,21.65,5.11,21.81,23.14,16.6,26.62
11,9,Brandy,Percentage (Judge% + Fan%),28.5,Eliminated,25.0,,17.47,3.14,36.85,6.31,4.87,24.68
11,9,Bristol Palin,Percentage (Judge% + Fan%),26.5,Safe,23.25,,29.76,5.37,36.85,32.78,18.08,24.68
11,9,Jennifer Grey,Percentage (Judge% + Fan%),30.0,Safe,26.32,,25.69,5.11,36.85,30.13,18.37,24.68
11,9,Kyle Massey,Percentage (Judge% + Fan%),29.0,Safe,25.44,,27.08,5.23,36.85,30.78,18.38,24.68
11,10,Bristol Palin,Percentage (Judge% + Fan%),25.666600000000003,Safe,30.92,,36.05,6.74,100.0,33.32,23.62,100.0
11,10,Jennifer Grey,Percentage (Judge% + Fan%),30.0,Safe,36.14,,31.09,6.49,100.0,33.29,23.59,100.0
11,10,Kyle Massey,Percentage (Judge% + Fan%),27.333199999999998,Safe,32.93,,32.86,6.6,100.0,33.39,23.58,100.0
12,1,Chelsea Kane,Percentage (Judge% + Fan%),21.0,Safe,10.14,,9.13,8.3,100.0,9.1,8.29,100.0
12,1,Chris Jericho,Percentage (Judge% + Fan%),19.0,Safe,9.18,,9.08,8.31,100.0,9.03,8.22,100.0
12,1,Hines Ward,Percentage (Judge% + Fan%),21.0,Safe,10.14,,9.05,8.24,100.0,9.1,8.31,100.0
12,1,Kendra Wilkinson,Percentage (Judge% + Fan%),18.0,Safe,8.7,,9.14,8.34,100.0,9.09,8.28,100.0
12,1,Kirstie Alley,Percentage (Judge% + Fan%),23.0,Safe,11.11,,9.07,8.31,100.0,9.13,8.3,100.0
12,1,Mike Catherwood,Percentage (Judge% + Fan%),13.0,Safe,6.28,,9.12,8.32,100.0,9.1,8.32,100.0
12,1,Petra Nemcova,Percentage (Judge% + Fan%),18.0,Safe,8.7,,9.1,8.35,100.0,9.11,8.29,100.0
12,1,Ralph Macchio,Percentage (Judge% + Fan%),24.0,Safe,11.59,,9.04,8.23,100.0,9.12,8.3,100.0
12,1,Romeo,Percentage (Judge% + Fan%),19.0,Safe,9.18,,9.08,8.29,100.0,9.08,8.3,100.0
12,1,Sugar Ray Leonard,Percentage (Judge% + Fan%),17.0,Safe,8.21,,9.06,8.25,100.0,9.05,8.27,100.0
12,1,Wendy Williams,Percentage (Judge% + Fan%),14.0,Safe,6.76,,9.12,8.31,100.0,9.08,8.27,100.0
12,2,Chelsea Kane,Percentage (Judge% + Fan%),18.0,Safe,8.33,,10.24,8.49,17.19,10.38,8.66,16.98
12,2,Chris Jericho,Percentage (Judge% + Fan%),23.0,Safe,10.65,,9.43,8.57,17.19,9.27,8.4,16.98
12,2,Hines Ward,Percentage (Judge% + Fan%),23.0,Safe,10.65,,9.37,8.53,17.19,9.34,8.4,16.98
12,2,Kendra Wilkinson,Percentage (Judge% + Fan%),19.0,Safe,8.8,,9.91,8.51,17.19,9.8,8.36,16.98
12,2,Kirstie Alley,Percentage (Judge% + Fan%),20.0,Safe,9.26,,9.64,8.47,17.19,9.77,8.61,16.98
12,2,Mike Catherwood,Percentage (Judge% + Fan%),17.0,Eliminated,7.87,,1.23,0.98,17.19,1.24,0.99,16.98
12,2,Petra Nemcova,Percentage (Judge% + Fan%),18.0,Safe,8.33,,10.09,8.46,17.19,10.19,8.54,16.98
12,2,Ralph Macchio,Percentage (Judge% + Fan%),21.0,Safe,9.72,,9.57,8.54,17.19,9.58,8.46,16.98
12,2,Romeo,Percentage (Judge% + Fan%),23.0,Safe,10.65,,9.46,8.55,17.19,9.35,8.51,16.98
12,2,Sugar Ray Leonard,Percentage (Judge% + Fan%),17.0,Safe,7.87,,10.53,8.4,17.19,10.55,8.36,16.98
12,2,Wendy Williams,Percentage (Judge% + Fan%),17.0,Safe,7.87,,10.52,8.44,17.19,10.52,8.35,16.98
12,3,Chelsea Kane,Percentage (Judge% + Fan%),23.0,Safe,10.75,,10.72,4.28,27.66,10.7,9.46,32.21
12,3,Chris Jericho,Percentage (Judge% + Fan%),21.0,Safe,9.81,,10.18,4.02,27.66,10.94,9.58,32.21
12,3,Hines Ward,Percentage (Judge% + Fan%),25.0,Safe,11.68,,9.8,4.13,27.66,10.69,9.62,32.21
12,3,Kendra Wilkinson,Percentage (Judge% + Fan%),23.0,Safe,10.75,,10.45,4.2,27.66,10.66,9.48,32.21
12,3,Kirstie Alley,Percentage (Judge% + Fan%),21.0,Safe,9.81,,10.33,4.05,27.66,10.98,9.48,32.21
12,3,Petra Nemcova,Percentage (Judge% + Fan%),25.0,Safe,11.68,,10.47,4.23,27.66,10.7,9.54,32.21
12,3,Ralph Macchio,Percentage (Judge% + Fan%),21.0,Safe,9.81,,10.28,4.02,27.66,10.91,9.38,32.21
12,3,Romeo,Percentage (Judge% + Fan%),20.0,Safe,9.35,,10.33,3.95,27.66,11.18,9.54,32.21
12,3,Sugar Ray Leonard,Percentage (Judge% + Fan%),20.0,Safe,9.35,,11.28,4.2,27.66,11.11,9.5,32.21
12,3,Wendy Williams,Percentage (Judge% + Fan%),15.0,Eliminated,7.01,,6.16,1.7,27.66,2.12,1.46,32.21
12,4,Chelsea Kane,Percentage (Judge% + Fan%),26.0,Safe,12.62,,11.65,4.34,11.36,11.61,10.11,16.44
12,4,Chris Jericho,Percentage (Judge% + Fan%),23.0,Safe,11.17,,11.63,4.09,11.36,12.01,9.96,16.44
12,4,Hines Ward,Percentage (Judge% + Fan%),25.0,Safe,12.14,,11.01,4.06,11.36,11.75,10.02,16.44
12,4,Kendra Wilkinson,Percentage (Judge% + Fan%),18.0,Safe,8.74,,12.95,3.93,11.36,14.41,10.18,16.44
12,4,Kirstie Alley,Percentage (Judge% + Fan%),22.0,Safe,10.68,,11.98,4.1,11.36,12.53,10.11,16.44
12,4,Petra Nemcova,Percentage (Judge% + Fan%),23.0,Safe,11.17,,11.83,4.16,11.36,12.12,10.07,16.44
12,4,Ralph Macchio,Percentage (Judge% + Fan%),25.0,Safe,12.14,,11.36,4.15,11.36,11.77,10.08,16.44
12,4,Romeo,Percentage (Judge% + Fan%),23.0,Safe,11.17,,11.65,4.11,11.36,12.26,10.16,16.44
12,4,Sugar Ray Leonard,Percentage (Judge% + Fan%),21.0,Eliminated,10.19,,5.92,1.52,11.36,1.55,1.25,16.44
12,5,Chelsea Kane,Percentage (Judge% + Fan%),26.0,Safe,13.4,,13.01,4.39,18.95,13.49,11.21,19.03
12,5,Chris Jericho,Percentage (Judge% + Fan%),26.0,Safe,13.4,,12.86,4.34,18.95,13.53,11.26,19.03
12,5,Hines Ward,Percentage (Judge% + Fan%),27.0,Safe,13.92,,12.24,4.31,18.95,13.37,11.34,19.03
12,5,Kendra Wilkinson,Percentage (Judge% + Fan%),22.0,Safe,11.34,,14.71,4.48,18.95,14.89,11.3,19.03
12,5,Kirstie Alley,Percentage (Judge% + Fan%),23.0,Safe,11.86,,13.67,4.3,18.95,14.49,11.23,19.03
12,5,Petra Nemcova,Percentage (Judge% + Fan%),22.0,Eliminated,11.34,,7.09,1.79,18.95,1.93,1.53,19.03
12,5,Ralph Macchio,Percentage (Judge% + Fan%),22.0,Safe,11.34,,13.43,4.13,18.95,14.86,11.31,19.03
12,5,Romeo,Percentage (Judge% + Fan%),26.0,Safe,13.4,,12.98,4.4,18.95,13.44,11.23,19.03
12,6,Chelsea Kane,Percentage (Judge% + Fan%),28.0,Safe,15.56,,14.65,4.67,30.72,15.84,12.97,25.58
12,6,Chris Jericho,Percentage (Judge% + Fan%),22.0,Eliminated,12.22,,9.0,2.17,30.72,2.72,2.09,25.58
