Season,Week,Celebrity,Rule_Mode,Judge_Total_Score_Raw,Actual_Result,Judge_Percent,Judge_Rank_Points,Est_Fan%_Mean_Bayesian,Est_Fan%_Std_Bayesian,Acceptance_Rate%_Bayesian,Est_Fan%_Mean_Uniform,Est_Fan%_Std_Uniform,Acceptance_Rate%_Uniform
9,4,Louie Vito,Percentage (Judge% + Fan%),16,Safe,6.61,,9.15,3.46,15.7,11.25,8.43,19.62
9,4,Mark Dacascos,Percentage (Judge% + Fan%),22,Safe,9.09,,7.5,3.47,15.7,9.56,8.4,19.62
9,4,Melissa Joan Hart,Percentage (Judge% + Fan%),28,Safe,11.57,,8.41,3.88,15.7,9.29,8.42,19.62
9,4,Michael Irvin,Percentage (Judge% + Fan%),16,Safe,6.61,,8.6,3.26,15.7,11.23,8.43,19.62
9,4,Mya,Percentage (Judge% + Fan%),28,Safe,11.57,,13.41,4.78,15.7,9.27,8.42,19.62
9,4,Natalie Coughlin,Percentage (Judge% + Fan%),24,Safe,9.92,,7.49,3.57,15.7,9.35,8.39,19.62
9,5,Aaron Carter,Percentage (Judge% + Fan%),24,Safe,9.92,,11.67,4.38,21.96,10.93,9.23,15.71
9,5,Donny Osmond,Percentage (Judge% + Fan%),29,Safe,11.98,,9.56,4.06,21.96,10.31,9.23,15.71
9,5,Joanna Krupa,Percentage (Judge% + Fan%),24,Safe,9.92,,13.55,4.74,21.96,10.86,9.15,15.71
9,5,Kelly Osbourne,Percentage (Judge% + Fan%),24,Safe,9.92,,10.32,4.06,21.96,10.91,9.2,15.71
9,5,Louie Vito,Percentage (Judge% + Fan%),22,Safe,9.09,,9.45,3.68,21.96,11.56,9.23,15.71
9,5,Mark Dacascos,Percentage (Judge% + Fan%),26,Safe,10.74,,8.18,3.61,21.96,10.54,9.22,15.71
9,5,Melissa Joan Hart,Percentage (Judge% + Fan%),23,Safe,9.5,,9.71,3.84,21.96,11.2,9.26,15.71
9,5,Michael Irvin,Percentage (Judge% + Fan%),21,Safe,8.68,,8.97,3.42,21.96,11.96,9.19,15.71
9,5,Mya,Percentage (Judge% + Fan%),27,Safe,11.16,,14.6,4.93,21.96,10.43,9.23,15.71
9,5,Natalie Coughlin,Percentage (Judge% + Fan%),22,Eliminated,9.09,,4,1.4,21.96,1.3,1.05,15.71
9,6,Aaron Carter,Percentage (Judge% + Fan%),32.9998,Safe,12.69,,12.46,4.58,17.54,11.54,10.08,19.94
9,6,Donny Osmond,Percentage (Judge% + Fan%),30.9999,Safe,11.92,,10.55,4.15,17.54,11.72,10.09,19.94
9,6,Joanna Krupa,Percentage (Judge% + Fan%),35.9999,Safe,13.85,,14.45,4.92,17.54,11.42,10.07,19.94
9,6,Kelly Osbourne,Percentage (Judge% + Fan%),24.9998,Safe,9.62,,11.58,4.12,17.54,12.93,10.07,19.94
9,6,Louie Vito,Percentage (Judge% + Fan%),24,Safe,9.23,,10.68,3.75,17.54,13.28,10.11,19.94
9,6,Mark Dacascos,Percentage (Judge% + Fan%),32,Safe,12.31,,8.9,3.79,17.54,11.58,10.1,19.94
9,6,Melissa Joan Hart,Percentage (Judge% + Fan%),23.9999,Eliminated,9.23,,5.28,1.64,17.54,1.92,1.49,19.94
9,6,Michael Irvin,Percentage (Judge% + Fan%),21.9998,Safe,8.46,,10.49,3.49,17.54,14.07,10.07,19.94
9,6,Mya,Percentage (Judge% + Fan%),33,Safe,12.69,,15.62,5.08,17.54,11.55,10.12,19.94
9,7,Aaron Carter,Percentage (Judge% + Fan%),26.5,Safe,15.1,,15.6,4.95,44.35,15.95,12.94,25.41
9,7,Donny Osmond,Percentage (Judge% + Fan%),26,Safe,14.81,,13.51,4.52,44.35,16.09,12.96,25.41
9,7,Joanna Krupa,Percentage (Judge% + Fan%),27.5,Safe,15.67,,17.8,5.3,44.35,15.74,12.96,25.41
9,7,Kelly Osbourne,Percentage (Judge% + Fan%),26,Safe,14.81,,14.04,4.61,44.35,16.05,12.92,25.41
9,7,Mark Dacascos,Percentage (Judge% + Fan%),21.5,Eliminated,12.25,,7.57,2.28,44.35,2.71,2.07,25.41
9,7,Michael Irvin,Percentage (Judge% + Fan%),23.5,Safe,13.39,,12.3,3.98,44.35,16.95,12.94,25.41
9,7,Mya,Percentage (Judge% + Fan%),24.5,Safe,13.96,,19.18,5.44,44.35,16.51,12.92,25.41
9,8,Aaron Carter,Percentage (Judge% + Fan%),25,Eliminated,19.08,,13.25,2.63,21.21,4.28,3.42,23.23
9,8,Donny Osmond,Percentage (Judge% + Fan%),25,Safe,19.08,,19.87,4.4,21.21,24.83,16.24,23.23
9,8,Joanna Krupa,Percentage (Judge% + Fan%),26,Safe,19.85,,23.03,5.3,21.21,24.08,16.25,23.23
9,8,Kelly Osbourne,Percentage (Judge% + Fan%),25.5,Safe,19.47,,20.07,4.54,21.21,24.53,16.26,23.23
9,8,Mya,Percentage (Judge% + Fan%),29.5,Safe,22.52,,23.77,5.73,21.21,22.27,16.32,23.23
9,9,Donny Osmond,Percentage (Judge% + Fan%),24.6666,Safe,23.13,,26.33,4.23,9.18,32.92,18.01,23.91
9,9,Joanna Krupa,Percentage (Judge% + Fan%),27,Eliminated,25.31,,18.09,2.75,9.18,6.2,4.78,23.91
9,9,Kelly Osbourne,Percentage (Judge% + Fan%),25.9998,Safe,24.37,,25.91,4.45,9.18,31.73,18.01,23.91
9,9,Mya,Percentage (Judge% + Fan%),28.9999,Safe,27.19,,29.68,5.81,9.18,29.15,18.04,23.91
9,10,Donny Osmond,Percentage (Judge% + Fan%),28.9998,Safe,35.13,,29.02,6.35,100,33.32,23.56,100
9,10,Kelly Osbourne,Percentage (Judge% + Fan%),25.2222,Safe,30.55,,30.24,6.43,100,33.34,23.56,100
9,10,Mya,Percentage (Judge% + Fan%),28.3332,Safe,34.32,,40.75,6.89,100,33.33,23.57,100
10,1,Aiden Turner,Percentage (Judge% + Fan%),15,Safe,7.18,,6.64,3.48,100,9.1,8.29,100
10,1,Buzz Aldrin,Percentage (Judge% + Fan%),14,Safe,6.7,,7.46,3.68,100,9.08,8.28,100
10,1,Chad Ochocinco,Percentage (Judge% + Fan%),18,Safe,8.61,,8.28,3.86,100,9.1,8.31,100
10,1,Erin Andrews,Percentage (Judge% + Fan%),21,Safe,10.05,,14.41,4.92,100,9.11,8.3,100
10,1,Evan Lysacek,Percentage (Judge% + Fan%),23,Safe,11,,7.7,3.74,100,9.09,8.3,100
10,1,Jake Pavelka,Percentage (Judge% + Fan%),20,Safe,9.57,,7.33,3.64,100,9.09,8.29,100
10,1,Kate Gosselin,Percentage (Judge% + Fan%),16,Safe,7.66,,14.22,4.89,100,9.11,8.31,100
10,1,Nicole Scherzinger,Percentage (Judge% + Fan%),25,Safe,11.96,,9.24,4.05,100,9.07,8.28,100
10,1,Niecy Nash,Percentage (Judge% + Fan%),18,Safe,8.61,,6.88,3.54,100,9.09,8.29,100
10,1,Pamela Anderson,Percentage (Judge% + Fan%),21,Safe,10.05,,11.08,4.4,100,9.08,8.29,100
10,1,Shannen Doherty,Percentage (Judge% + Fan%),18,Safe,8.61,,6.76,3.52,100,9.09,8.29,100
10,2,Aiden Turner,Percentage (Judge% + Fan%),19,Safe,8.64,,7.41,3.19,9.42,9.9,7.69,5.63
10,2,Buzz Aldrin,Percentage (Judge% + Fan%),12,Safe,5.45,,9.96,3.09,9.42,13.08,7.71,5.63
10,2,Chad Ochocinco,Percentage (Judge% + Fan%),16,Safe,7.27,,9.23,3.45,9.42,11.28,7.75,5.63
10,2,Erin Andrews,Percentage (Judge% + Fan%),23,Safe,10.45,,14.14,4.83,9.42,8.64,7.65,5.63
10,2,Evan Lysacek,Percentage (Judge% + Fan%),24,Safe,10.91,,7.63,3.62,9.42,8.56,7.72,5.63
10,2,Jake Pavelka,Percentage (Judge% + Fan%),20,Safe,9.09,,7.71,3.41,9.42,9.5,7.71,5.63
10,2,Kate Gosselin,Percentage (Judge% + Fan%),15,Safe,6.82,,14.12,4.69,9.42,11.71,7.68,5.63
10,2,Nicole Scherzinger,Percentage (Judge% + Fan%),28,Safe,12.73,,9.05,3.97,9.42,8.45,7.72,5.63
10,2,Niecy Nash,Percentage (Judge% + Fan%),21,Safe,9.55,,7.2,3.32,9.42,9.06,7.75,5.63
10,2,Pamela Anderson,Percentage (Judge% + Fan%),22,Safe,10,,10.91,4.29,9.42,8.85,7.72,5.63
10,2,Shannen Doherty,Percentage (Judge% + Fan%),20,Eliminated,9.09,,2.65,1.08,9.42,0.98,0.83,5.63
10,3,Aiden Turner,Percentage (Judge% + Fan%),20,Safe,9.85,,7.82,3.57,50.96,10.83,9.43,33.9
10,3,Buzz Aldrin,Percentage (Judge% + Fan%),13,Eliminated,6.4,,5.36,1.84,50.96,2.34,1.64,33.9
10,3,Chad Ochocinco,Percentage (Judge% + Fan%),20,Safe,9.85,,9.32,3.95,50.96,10.85,9.47,33.9
10,3,Erin Andrews,Percentage (Judge% + Fan%),23,Safe,11.33,,15.37,5.08,50.96,10.64,9.49,33.9
10,3,Evan Lysacek,Percentage (Judge% + Fan%),26,Safe,12.81,,8.5,3.91,50.96,10.56,9.46,33.9
10,3,Jake Pavelka,Percentage (Judge% + Fan%),21,Safe,10.34,,8.34,3.77,50.96,10.74,9.48,33.9
10,3,Kate Gosselin,Percentage (Judge% + Fan%),15,Safe,7.39,,15.3,4.97,50.96,12.01,9.47,33.9
10,3,Nicole Scherzinger,Percentage (Judge% + Fan%),23,Safe,11.33,,10.09,4.21,50.96,10.58,9.44,33.9
10,3,Niecy Nash,Percentage (Judge% + Fan%),21,Safe,10.34,,7.92,3.66,50.96,10.7,9.42,33.9
10,3,Pamela Anderson,Percentage (Judge% + Fan%),21,Safe,10.34,,11.99,4.54,50.96,10.75,9.47,33.9
10,4,Aiden Turner,Percentage (Judge% + Fan%),16.5,Eliminated,8.89,,5.09,1.82,42.03,1.99,1.54,22.62
10,4,Chad Ochocinco,Percentage (Judge% + Fan%),22,Safe,11.86,,10.09,4.1,42.03,11.82,10.21,22.62
10,4,Erin Andrews,Percentage (Judge% + Fan%),19.5,Safe,10.51,,16.38,5.15,42.03,12.31,10.23,22.62
10,4,Evan Lysacek,Percentage (Judge% + Fan%),26,Safe,14.02,,9.29,4.03,42.03,11.55,10.25,22.62
10,4,Jake Pavelka,Percentage (Judge% + Fan%),19,Safe,10.24,,9.61,3.78,42.03,12.45,10.23,22.62
10,4,Kate Gosselin,Percentage (Judge% + Fan%),16,Safe,8.63,,16.31,5.06,42.03,13.76,10.22,22.62
10,4,Nicole Scherzinger,Percentage (Judge% + Fan%),25,Safe,13.48,,10.92,4.35,42.03,11.61,10.26,22.62
10,4,Niecy Nash,Percentage (Judge% + Fan%),18,Safe,9.7,,9.48,3.64,42.03,12.82,10.23,22.62
10,4,Pamela Anderson,Percentage (Judge% + Fan%),23.5,Safe,12.67,,12.84,4.67,42.03,11.69,10.24,22.62
10,5,Chad Ochocinco,Percentage (Judge% + Fan%),18,Safe,10.4,,12.92,3.89,7.1,14.69,11.53,31.71
10,5,Erin Andrews,Percentage (Judge% + Fan%),22,Safe,12.72,,17.76,5.29,7.1,13.7,11.52,31.71
10,5,Evan Lysacek,Percentage (Judge% + Fan%),27,Safe,15.61,,10.61,4.2,7.1,13.31,11.56,31.71
10,5,Jake Pavelka,Percentage (Judge% + Fan%),23,Safe,13.29,,10.88,3.94,7.1,13.53,11.5,31.71
10,5,Kate Gosselin,Percentage (Judge% + Fan%),15,Eliminated,8.67,,9.17,1.92,7.1,2.88,2.13,31.71
10,5,Nicole Scherzinger,Percentage (Judge% + Fan%),29,Safe,16.76,,12.1,4.59,7.1,13.27,11.55,31.71
10,5,Niecy Nash,Percentage (Judge% + Fan%),18,Safe,10.4,,12.04,3.59,7.1,14.72,11.53,31.71
10,5,Pamela Anderson,Percentage (Judge% + Fan%),21,Safe,12.14,,14.53,4.68,7.1,13.89,11.53,31.71
10,6,Chad Ochocinco,Percentage (Judge% + Fan%),30.9999,Safe,14.83,,13.31,4.51,33.9,15.86,12.79,25.31
10,6,Erin Andrews,Percentage (Judge% + Fan%),34,Safe,16.27,,21.96,5.8,33.9,15.46,12.86,25.31
10,6,Evan Lysacek,Percentage (Judge% + Fan%),27,Safe,12.92,,13.17,4.19,33.9,17.02,12.8,25.31
10,6,Jake Pavelka,Percentage (Judge% + Fan%),24.9999,Eliminated,11.96,,7.48,2.2,33.9,2.83,2.18,25.31
10,6,Nicole Scherzinger,Percentage (Judge% + Fan%),35.9999,Safe,17.22,,14.36,4.87,33.9,15.29,12.89,25.31
10,6,Niecy Nash,Percentage (Judge% + Fan%),25.9998,Safe,12.44,,12.56,3.93,33.9,17.36,12.78,25.31
10,6,Pamela Anderson,Percentage (Judge% + Fan%),29.9998,Safe,14.35,,17.16,5.17,33.9,16.17,12.86,25.31
10,7,Chad Ochocinco,Percentage (Judge% + Fan%),26,Safe,16.72,,16.54,4.26,5.69,19.43,13.95,17.89
10,7,Erin Andrews,Percentage (Judge% + Fan%),25.5,Safe,16.4,,24.27,5.81,5.69,19.69,13.94,17.89
10,7,Evan Lysacek,Percentage (Judge% + Fan%),27,Safe,17.36,,15.62,4.13,5.69,18.8,13.93,17.89
10,7,Nicole Scherzinger,Percentage (Judge% + Fan%),27,Safe,17.36,,17.31,4.65,5.69,18.88,13.96,17.89
10,7,Niecy Nash,Percentage (Judge% + Fan%),24.5,Safe,15.76,,15.93,3.77,5.69,20.36,14,17.89
10,7,Pamela Anderson,Percentage (Judge% + Fan%),25.5,Eliminated,16.4,,10.33,2.04,5.69,2.84,2.38,17.89
10,8,Chad Ochocinco,Percentage (Judge% + Fan%),22.5,Safe,17.79,,19.59,4.84,57.71,25.63,16.82,30.58
10,8,Erin Andrews,Percentage (Judge% + Fan%),26.5,Safe,20.95,,30.58,6.45,57.71,23.48,16.89,30.58
10,8,Evan Lysacek,Percentage (Judge% + Fan%),26.5,Safe,20.95,,17.63,4.88,57.71,23.44,16.87,30.58
10,8,Nicole Scherzinger,Percentage (Judge% + Fan%),29.5,Safe,23.32,,20.13,5.5,57.71,22.42,16.92,30.58
10,8,Niecy Nash,Percentage (Judge% + Fan%),21.5,Eliminated,17,,12.08,3.14,57.71,5.03,3.79,30.58
10,9,Chad Ochocinco,Percentage (Judge% + Fan%),26,Eliminated,23.01,,17.39,3.49,48.43,6.86,5.2,30.78
10,9,Erin Andrews,Percentage (Judge% + Fan%),28,Safe,24.78,,34.93,6.5,48.43,31.67,19.35,30.78
10,9,Evan Lysacek,Percentage (Judge% + Fan%),29.5,Safe,26.11,,22.66,4.88,48.43,30.77,19.44,30.78
10,9,Nicole Scherzinger,Percentage (Judge% + Fan%),29.5,Safe,26.11,,25.01,5.34,48.43,30.71,19.41,30.78
10,10,Erin Andrews,Percentage (Judge% + Fan%),26.9998,Safe,32.66,,43.03,6.93,100,33.35,23.6,100
10,10,Evan Lysacek,Percentage (Judge% + Fan%),26.8887,Safe,32.53,,26.6,6.18,100,33.31,23.58,100
10,10,Nicole Scherzinger,Percentage (Judge% + Fan%),28.7777,Safe,34.81,,30.36,6.44,100,33.34,23.58,100
11,1,Audrina Patridge,Percentage (Judge% + Fan%),19,Safe,8.37,,8.1,3.74,25.76,8.76,7.82,19.2
11,1,Brandy,Percentage (Judge% + Fan%),23,Safe,10.13,,11.53,4.47,25.76,8.57,7.84,19.2
11,1,Bristol Palin,Percentage (Judge% + Fan%),18,Safe,7.93,,10.77,4.3,25.76,8.91,7.82,19.2
11,1,David Hasselhoff,Percentage (Judge% + Fan%),15,Eliminated,6.61,,3.12,1.23,25.76,1.25,0.98,19.2
11,1,Florence Henderson,Percentage (Judge% + Fan%),18,Safe,7.93,,7.05,3.4,25.76,8.94,7.85,19.2
11,1,Jennifer Grey,Percentage (Judge% + Fan%),24,Safe,10.57,,11.84,4.54,25.76,8.57,7.85,19.2
11,1,Kurt Warner,Percentage (Judge% + Fan%),19,Safe,8.37,,7.01,3.44,25.76,8.8,7.85,19.2
11,1,Kyle Massey,Percentage (Judge% + Fan%),23,Safe,10.13,,6.92,3.54,25.76,8.57,7.84,19.2
11,1,Margaret Cho,Percentage (Judge% + Fan%),15,Safe,6.61,,7.37,3.23,25.76,9.81,7.87,19.2
11,1,Michael Bolton,Percentage (Judge% + Fan%),16,Safe,7.05,,7.44,3.35,25.76,9.44,7.83,19.2
11,1,Rick Fox,Percentage (Judge% + Fan%),22,Safe,9.69,,8.28,3.85,25.76,8.58,7.85,19.2
11,1,The Situation,Percentage (Judge% + Fan%),15,Safe,6.61,,10.56,4.17,25.76,9.8,7.85,19.2
11,2,Audrina Patridge,Percentage (Judge% + Fan%),23,Safe,10.41,,8.62,3.93,51.55,9.64,8.7,37.81
11,2,Brandy,Percentage (Judge% + Fan%),21,Safe,9.5,,12.29,4.61,51.55,9.72,8.69,37.81
11,2,Bristol Palin,Percentage (Judge% + Fan%),22,Safe,9.95,,11.47,4.48,51.55,9.68,8.73,37.81
11,2,Florence Henderson,Percentage (Judge% + Fan%),19,Safe,8.6,,7.6,3.56,51.55,9.92,8.7,37.81
11,2,Jennifer Grey,Percentage (Judge% + Fan%),24,Safe,10.86,,12.62,4.68,51.55,9.62,8.7,37.81
11,2,Kurt Warner,Percentage (Judge% + Fan%),21,Safe,9.5,,7.53,3.62,51.55,9.71,8.69,37.81
11,2,Kyle Massey,Percentage (Judge% + Fan%),22,Safe,9.95,,7.6,3.67,51.55,9.66,8.7,37.81
11,2,Margaret Cho,Percentage (Judge% + Fan%),18,Safe,8.14,,7.46,3.46,51.55,10.03,8.69,37.81
11,2,Michael Bolton,Percentage (Judge% + Fan%),12,Eliminated,5.43,,4.68,1.71,51.55,2.26,1.52,37.81
11,2,Rick Fox,Percentage (Judge% + Fan%),21,Safe,9.5,,8.99,3.97,51.55,9.73,8.72,37.81
11,2,The Situation,Percentage (Judge% + Fan%),18,Safe,8.14,,11.14,4.36,51.55,10.03,8.68,37.81
11,3,Audrina Patridge,Percentage (Judge% + Fan%),26,Safe,11.76,,9.33,4.03,39.1,10.53,9.4,22.97
11,3,Brandy,Percentage (Judge% + Fan%),24,Safe,10.86,,13.08,4.72,39.1,10.65,9.43,22.97
11,3,Bristol Palin,Percentage (Judge% + Fan%),19,Safe,8.6,,12.44,4.47,39.1,11.69,9.38,22.97
11,3,Florence Henderson,Percentage (Judge% + Fan%),20,Safe,9.05,,8.74,3.58,39.1,11.34,9.35,22.97
11,3,Jennifer Grey,Percentage (Judge% + Fan%),24,Safe,10.86,,13.41,4.77,39.1,10.66,9.41,22.97
11,3,Kurt Warner,Percentage (Judge% + Fan%),23,Safe,10.41,,8.38,3.69,39.1,10.73,9.36,22.97
11,3,Kyle Massey,Percentage (Judge% + Fan%),23,Safe,10.41,,8.5,3.72,39.1,10.78,9.41,22.97
11,3,Margaret Cho,Percentage (Judge% + Fan%),18,Eliminated,8.14,,4.42,1.59,39.1,1.65,1.23,22.97
11,3,Rick Fox,Percentage (Judge% + Fan%),24,Safe,10.86,,9.72,4.07,39.1,10.63,9.4,22.97
11,3,The Situation,Percentage (Judge% + Fan%),20,Safe,9.05,,11.99,4.41,39.1,11.34,9.39,22.97
11,4,Audrina Patridge,Percentage (Judge% + Fan%),23,Safe,12.85,,10.29,4.19,15.15,11.74,10.35,29.03
11,4,Brandy,Percentage (Judge% + Fan%),24,Safe,13.41,,14.04,4.89,15.15,11.75,10.4,29.03
11,4,Bristol Palin,Percentage (Judge% + Fan%),16,Safe,8.94,,13.72,4.54,15.15,13.07,10.39,29.03
11,4,Florence Henderson,Percentage (Judge% + Fan%),17.5,Safe,9.78,,10.02,3.67,15.15,12.51,10.33,29.03
11,4,Jennifer Grey,Percentage (Judge% + Fan%),28,Safe,15.64,,14.39,4.95,15.15,11.69,10.38,29.03
11,4,Kurt Warner,Percentage (Judge% + Fan%),17,Safe,9.5,,10.23,3.66,15.15,12.72,10.37,29.03
11,4,Kyle Massey,Percentage (Judge% + Fan%),20,Safe,11.17,,9.61,3.82,15.15,12.06,10.38,29.03
11,4,Rick Fox,Percentage (Judge% + Fan%),19.5,Safe,10.89,,10.94,4.14,15.15,12.13,10.37,29.03
11,4,The Situation,Percentage (Judge% + Fan%),14,Eliminated,7.82,,6.74,1.74,15.15,2.32,1.73,29.03
11,5,Audrina Patridge,Percentage (Judge% + Fan%),23,Safe,12.64,,11.94,4.21,28.36,13.74,11.04,16.67
11,5,Brandy,Percentage (Judge% + Fan%),27,Safe,14.84,,15.97,5.11,28.36,12.89,11.09,16.67
11,5,Bristol Palin,Percentage (Judge% + Fan%),18,Safe,9.89,,15.61,4.67,28.36,16.27,11.07,16.67
11,5,Florence Henderson,Percentage (Judge% + Fan%),21,Eliminated,11.54,,5.74,1.8,28.36,1.94,1.55,16.67
11,5,Jennifer Grey,Percentage (Judge% + Fan%),25,Safe,13.74,,16.39,5.14,28.36,13.21,11.07,16.67
11,5,Kurt Warner,Percentage (Judge% + Fan%),24,Safe,13.19,,10.58,3.96,28.36,13.37,11.01,16.67
11,5,Kyle Massey,Percentage (Judge% + Fan%),20,Safe,10.99,,11.62,3.8,28.36,15.16,11.03,16.67
11,5,Rick Fox,Percentage (Judge% + Fan%),24,Safe,13.19,,12.16,4.35,28.36,13.41,11.04,16.67
11,6,Audrina Patridge,Percentage (Judge% + Fan%),31.9998,Eliminated,15.46,,6.36,1.73,7.09,1.93,1.63,8.19
11,6,Brandy,Percentage (Judge% + Fan%),35.9999,Safe,17.39,,17.1,5.14,7.09,13.62,11.09,8.19
11,6,Bristol Palin,Percentage (Judge% + Fan%),27.9998,Safe,13.53,,16.7,4.68,7.09,16.79,11.13,8.19
11,6,Jennifer Grey,Percentage (Judge% + Fan%),29,Safe,14.01,,17.8,5,7.09,16.33,11.06,8.19
11,6,Kurt Warner,Percentage (Judge% + Fan%),21.9999,Safe,10.63,,15.31,3.46,7.09,19.71,11.06,8.19
11,6,Kyle Massey,Percentage (Judge% + Fan%),29.9999,Safe,14.49,,12.76,3.77,7.09,15.84,11.04,8.19
11,6,Rick Fox,Percentage (Judge% + Fan%),30,Safe,14.49,,13.97,4.15,7.09,15.79,11.01,8.19
11,7,Brandy,Percentage (Judge% + Fan%),36.5,Safe,17.51,,20.12,5.36,18.39,18.65,13.81,17.12
11,7,Bristol Palin,Percentage (Judge% + Fan%),32.5,Safe,15.59,,19.53,4.99,18.39,20.46,13.81,17.12
11,7,Jennifer Grey,Percentage (Judge% + Fan%),36.5,Safe,17.51,,20.55,5.43,18.39,18.77,13.86,17.12
11,7,Kurt Warner,Percentage (Judge% + Fan%),35,Safe,16.79,,15,4.1,18.39,19.31,13.86,17.12
11,7,Kyle Massey,Percentage (Judge% + Fan%),33.5,Safe,16.07,,15.52,4.07,18.39,19.99,13.81,17.12
11,7,Rick Fox,Percentage (Judge% + Fan%),34.5,Eliminated,16.55,,9.28,2.21,18.39,2.82,2.36,17.12
11,8,Brandy,Percentage (Judge% + Fan%),28.5,Safe,21.51,,23.55,5.76,55.15,22.96,16.57,26.77
11,8,Bristol Palin,Percentage (Judge% + Fan%),23.5,Safe,17.74,,23.03,5.32,55.15,26.04,16.59,26.77
11,8,Jennifer Grey,Percentage (Judge% + Fan%),28.5,Safe,21.51,,24.04,5.83,55.15,23.08,16.66,26.77
11,8,Kurt Warner,Percentage (Judge% + Fan%),24,Eliminated,18.11,,12.24,3.07,55.15,4.62,3.58,26.77
11,8,Kyle Massey,Percentage (Judge% + Fan%),28,Safe,21.13,,17.14,4.61,55.15,23.3,16.6,26.77
11,9,Brandy,Percentage (Judge% + Fan%),28.5,Eliminated,25,,18.44,2.79,12.25,6.25,4.83,24.9
11,9,Bristol Palin,Percentage (Judge% + Fan%),26.5,Safe,23.25,,28.73,4.91,12.25,32.92,18.27,24.9
11,9,Jennifer Grey,Percentage (Judge% + Fan%),30,Safe,26.32,,28.87,5.55,12.25,30.03,18.34,24.9
11,9,Kyle Massey,Percentage (Judge% + Fan%),29,Safe,25.44,,23.97,4.21,12.25,30.8,18.31,24.9
11,10,Bristol Palin,Percentage (Judge% + Fan%),25.6666,Safe,30.92,,35.63,6.71,100,33.4,23.6,100
11,10,Jennifer Grey,Percentage (Judge% + Fan%),30,Safe,36.14,,38.45,6.81,100,33.27,23.53,100
11,10,Kyle Massey,Percentage (Judge% + Fan%),27.3332,Safe,32.93,,25.92,6.15,100,33.34,23.54,100
12,1,Chelsea Kane,Percentage (Judge% + Fan%),21,Safe,10.14,,9.11,4.02,100,9.1,8.3,100
12,1,Chris Jericho,Percentage (Judge% + Fan%),19,Safe,9.18,,7.03,3.58,100,9.08,8.3,100
12,1,Hines Ward,Percentage (Judge% + Fan%),21,Safe,10.14,,9.04,4.02,100,9.08,8.3,100
12,1,Kendra Wilkinson,Percentage (Judge% + Fan%),18,Safe,8.7,,8.79,3.97,100,9.09,8.3,100
12,1,Kirstie Alley,Percentage (Judge% + Fan%),23,Safe,11.11,,10.87,4.36,100,9.09,8.3,100
12,1,Mike Catherwood,Percentage (Judge% + Fan%),13,Safe,6.28,,6.72,3.51,100,9.1,8.3,100
12,1,Petra Nemcova,Percentage (Judge% + Fan%),18,Safe,8.7,,6.94,3.56,100,9.09,8.3,100
12,1,Ralph Macchio,Percentage (Judge% + Fan%),24,Safe,11.59,,8.9,3.98,100,9.08,8.29,100
12,1,Romeo,Percentage (Judge% + Fan%),19,Safe,9.18,,16.39,5.18,100,9.08,8.29,100
12,1,Sugar Ray Leonard,Percentage (Judge% + Fan%),17,Safe,8.21,,7.17,3.61,100,9.1,8.28,100
12,1,Wendy Williams,Percentage (Judge% + Fan%),14,Safe,6.76,,9.05,4.01,100,9.09,8.31,100
12,2,Chelsea Kane,Percentage (Judge% + Fan%),18,Safe,8.33,,9.47,3.91,27.44,10.17,8.49,17.09
12,2,Chris Jericho,Percentage (Judge% + Fan%),23,Safe,10.65,,7.17,3.55,27.44,9.34,8.46,17.09
12,2,Hines Ward,Percentage (Judge% + Fan%),23,Safe,10.65,,9.11,4,27.44,9.4,8.49,17.09
12,2,Kendra Wilkinson,Percentage (Judge% + Fan%),19,Safe,8.8,,9.08,3.86,27.44,9.88,8.47,17.09
12,2,Kirstie Alley,Percentage (Judge% + Fan%),20,Safe,9.26,,10.99,4.33,27.44,9.7,8.49,17.09
12,2,Mike Catherwood,Percentage (Judge% + Fan%),17,Eliminated,7.87,,3.33,1.29,27.44,1.23,0.98,17.09
12,2,Petra Nemcova,Percentage (Judge% + Fan%),18,Safe,8.33,,7.68,3.38,27.44,10.18,8.5,17.09
12,2,Ralph Macchio,Percentage (Judge% + Fan%),21,Safe,9.72,,9.06,3.96,27.44,9.54,8.51,17.09
12,2,Romeo,Percentage (Judge% + Fan%),23,Safe,10.65,,16.47,5.21,27.44,9.43,8.54,17.09
12,2,Sugar Ray Leonard,Percentage (Judge% + Fan%),17,Safe,7.87,,8.08,3.41,27.44,10.57,8.45,17.09
12,2,Wendy Williams,Percentage (Judge% + Fan%),17,Safe,7.87,,9.56,3.86,27.44,10.55,8.44,17.09
12,3,Chelsea Kane,Percentage (Judge% + Fan%),23,Safe,10.75,,10.09,4.14,30.55,10.74,9.5,32.06
12,3,Chris Jericho,Percentage (Judge% + Fan%),21,Safe,9.81,,8.44,3.61,30.55,10.93,9.49,32.06
12,3,Hines Ward,Percentage (Judge% + Fan%),25,Safe,11.68,,9.95,4.17,30.55,10.64,9.52,32.06
12,3,Kendra Wilkinson,Percentage (Judge% + Fan%),23,Safe,10.75,,9.8,4.09,30.55,10.77,9.53,32.06
12,3,Kirstie Alley,Percentage (Judge% + Fan%),21,Safe,9.81,,11.93,4.47,30.55,10.95,9.5,32.06
12,3,Petra Nemcova,Percentage (Judge% + Fan%),25,Safe,11.68,,7.89,3.69,30.55,10.6,9.49,32.06
