Season,Week,Celebrity,Rule_Mode,Judge_Total_Score_Raw,Actual_Result,Judge_Percent,Judge_Rank_Points,Est_Fan%_Mean_Bayesian,Est_Fan%_Std_Bayesian,Acceptance_Rate%_Bayesian,Est_Fan%_Mean_Uniform,Est_Fan%_Std_Uniform,Acceptance_Rate%_Uniform
11,7,Brandy,Percentage (Judge% + Fan%),36.5,Safe,17.51,,20.14,5.34,18.46,18.45,13.73,17.16
11,7,Bristol Palin,Percentage (Judge% + Fan%),32.5,Safe,15.59,,19.57,5.04,18.46,20.41,13.7,17.16
11,7,Jennifer Grey,Percentage (Judge% + Fan%),36.5,Safe,17.51,,20.54,5.45,18.46,18.79,13.94,17.16
11,7,Kurt Warner,Percentage (Judge% + Fan%),35.0,Safe,16.79,,14.97,4.05,18.46,19.43,13.9,17.16
11,7,Kyle Massey,Percentage (Judge% + Fan%),33.5,Safe,16.07,,15.49,4.01,18.46,20.07,13.7,17.16
11,7,Rick Fox,Percentage (Judge% + Fan%),34.5,Eliminated,16.55,,9.29,2.21,18.46,2.85,2.36,17.16
11,8,Brandy,Percentage (Judge% + Fan%),28.5,Safe,21.51,,23.53,5.79,55.42,23.12,16.73,26.68
11,8,Bristol Palin,Percentage (Judge% + Fan%),23.5,Safe,17.74,,23.02,5.33,55.42,25.92,16.49,26.68
11,8,Jennifer Grey,Percentage (Judge% + Fan%),28.5,Safe,21.51,,24.07,5.86,55.42,23.15,16.65,26.68
11,8,Kurt Warner,Percentage (Judge% + Fan%),24.0,Eliminated,18.11,,12.23,3.06,55.42,4.61,3.57,26.68
11,8,Kyle Massey,Percentage (Judge% + Fan%),28.0,Safe,21.13,,17.15,4.66,55.42,23.2,16.58,26.68
11,9,Brandy,Percentage (Judge% + Fan%),28.5,Eliminated,25.0,,18.45,2.8,12.26,6.27,4.86,24.89
11,9,Bristol Palin,Percentage (Judge% + Fan%),26.5,Safe,23.25,,28.81,4.95,12.26,33.04,18.31,24.89
11,9,Jennifer Grey,Percentage (Judge% + Fan%),30.0,Safe,26.32,,28.8,5.53,12.26,30.03,18.32,24.89
11,9,Kyle Massey,Percentage (Judge% + Fan%),29.0,Safe,25.44,,23.94,4.2,12.26,30.66,18.13,24.89
11,10,Bristol Palin,Percentage (Judge% + Fan%),25.666600000000003,Safe,30.92,,35.6,6.7,100.0,33.4,23.63,100.0
11,10,Jennifer Grey,Percentage (Judge% + Fan%),30.0,Safe,36.14,,38.47,6.84,100.0,33.3,23.59,100.0
11,10,Kyle Massey,Percentage (Judge% + Fan%),27.333199999999998,Safe,32.93,,25.93,6.14,100.0,33.3,23.63,100.0
12,1,Chelsea Kane,Percentage (Judge% + Fan%),21.0,Safe,10.14,,9.12,4.03,100.0,9.11,8.33,100.0
12,1,Chris Jericho,Percentage (Judge% + Fan%),19.0,Safe,9.18,,7.02,3.56,100.0,9.1,8.31,100.0
12,1,Hines Ward,Percentage (Judge% + Fan%),21.0,Safe,10.14,,9.03,4.01,100.0,9.08,8.27,100.0
12,1,Kendra Wilkinson,Percentage (Judge% + Fan%),18.0,Safe,8.7,,8.78,3.97,100.0,9.1,8.3,100.0
12,1,Kirstie Alley,Percentage (Judge% + Fan%),23.0,Safe,11.11,,10.87,4.36,100.0,9.14,8.35,100.0
12,1,Mike Catherwood,Percentage (Judge% + Fan%),13.0,Safe,6.28,,6.71,3.49,100.0,9.08,8.27,100.0
12,1,Petra Nemcova,Percentage (Judge% + Fan%),18.0,Safe,8.7,,6.94,3.56,100.0,9.12,8.34,100.0
12,1,Ralph Macchio,Percentage (Judge% + Fan%),24.0,Safe,11.59,,8.92,4.01,100.0,9.06,8.27,100.0
12,1,Romeo,Percentage (Judge% + Fan%),19.0,Safe,9.18,,16.39,5.21,100.0,9.09,8.31,100.0
12,1,Sugar Ray Leonard,Percentage (Judge% + Fan%),17.0,Safe,8.21,,7.19,3.61,100.0,9.07,8.28,100.0
12,1,Wendy Williams,Percentage (Judge% + Fan%),14.0,Safe,6.76,,9.03,4.01,100.0,9.05,8.27,100.0
12,2,Chelsea Kane,Percentage (Judge% + Fan%),18.0,Safe,8.33,,9.5,3.92,27.4,10.18,8.52,16.8
12,2,Chris Jericho,Percentage (Judge% + Fan%),23.0,Safe,10.65,,7.15,3.55,27.4,9.45,8.56,16.8
12,2,Hines Ward,Percentage (Judge% + Fan%),23.0,Safe,10.65,,9.12,4.04,27.4,9.5,8.57,16.8
12,2,Kendra Wilkinson,Percentage (Judge% + Fan%),19.0,Safe,8.8,,9.09,3.87,27.4,9.83,8.44,16.8
12,2,Kirstie Alley,Percentage (Judge% + Fan%),20.0,Safe,9.26,,10.99,4.36,27.4,9.57,8.37,16.8
12,2,Mike Catherwood,Percentage (Judge% + Fan%),17.0,Eliminated,7.87,,3.33,1.29,27.4,1.23,0.98,16.8
12,2,Petra Nemcova,Percentage (Judge% + Fan%),18.0,Safe,8.33,,7.7,3.4,27.4,10.23,8.61,16.8
12,2,Ralph Macchio,Percentage (Judge% + Fan%),21.0,Safe,9.72,,9.07,3.94,27.4,9.46,8.38,16.8
12,2,Romeo,Percentage (Judge% + Fan%),23.0,Safe,10.65,,16.45,5.19,27.4,9.36,8.39,16.8
12,2,Sugar Ray Leonard,Percentage (Judge% + Fan%),17.0,Safe,7.87,,8.08,3.4,27.4,10.63,8.56,16.8
12,2,Wendy Williams,Percentage (Judge% + Fan%),17.0,Safe,7.87,,9.53,3.85,27.4,10.57,8.51,16.8
12,3,Chelsea Kane,Percentage (Judge% + Fan%),23.0,Safe,10.75,,10.13,4.16,30.78,10.76,9.54,31.94
12,3,Chris Jericho,Percentage (Judge% + Fan%),21.0,Safe,9.81,,8.44,3.61,30.78,10.95,9.54,31.94
12,3,Hines Ward,Percentage (Judge% + Fan%),25.0,Safe,11.68,,9.98,4.2,30.78,10.71,9.53,31.94
12,3,Kendra Wilkinson,Percentage (Judge% + Fan%),23.0,Safe,10.75,,9.74,4.05,30.78,10.73,9.47,31.94
12,3,Kirstie Alley,Percentage (Judge% + Fan%),21.0,Safe,9.81,,11.95,4.48,30.78,10.95,9.54,31.94
12,3,Petra Nemcova,Percentage (Judge% + Fan%),25.0,Safe,11.68,,7.86,3.67,30.78,10.67,9.62,31.94
12,3,Ralph Macchio,Percentage (Judge% + Fan%),21.0,Safe,9.81,,10.08,4.05,30.78,10.9,9.43,31.94
12,3,Romeo,Percentage (Judge% + Fan%),20.0,Safe,9.35,,17.48,5.38,30.78,11.06,9.51,31.94
12,3,Sugar Ray Leonard,Percentage (Judge% + Fan%),20.0,Safe,9.35,,8.71,3.6,30.78,11.14,9.53,31.94
12,3,Wendy Williams,Percentage (Judge% + Fan%),15.0,Eliminated,7.01,,5.63,1.68,30.78,2.12,1.46,31.94
12,4,Chelsea Kane,Percentage (Judge% + Fan%),26.0,Safe,12.62,,10.98,4.28,25.9,11.59,10.12,16.27
12,4,Chris Jericho,Percentage (Judge% + Fan%),23.0,Safe,11.17,,9.32,3.65,25.9,12.19,10.17,16.27
12,4,Hines Ward,Percentage (Judge% + Fan%),25.0,Safe,12.14,,11.03,4.28,25.9,11.74,10.13,16.27
12,4,Kendra Wilkinson,Percentage (Judge% + Fan%),18.0,Safe,8.74,,11.8,3.88,25.9,14.38,10.02,16.27
12,4,Kirstie Alley,Percentage (Judge% + Fan%),22.0,Safe,10.68,,13.07,4.57,25.9,12.39,10.01,16.27
12,4,Petra Nemcova,Percentage (Judge% + Fan%),23.0,Safe,11.17,,9.26,3.68,25.9,12.1,10.11,16.27
12,4,Ralph Macchio,Percentage (Judge% + Fan%),25.0,Safe,12.14,,10.86,4.23,25.9,11.9,10.18,16.27
12,4,Romeo,Percentage (Judge% + Fan%),23.0,Safe,11.17,,18.95,5.46,25.9,12.15,10.08,16.27
12,4,Sugar Ray Leonard,Percentage (Judge% + Fan%),21.0,Eliminated,10.19,,4.74,1.58,25.9,1.55,1.24,16.27
12,5,Chelsea Kane,Percentage (Judge% + Fan%),26.0,Safe,13.4,,12.22,4.4,35.62,13.46,11.31,18.86
12,5,Chris Jericho,Percentage (Judge% + Fan%),26.0,Safe,13.4,,10.15,3.91,35.62,13.35,11.37,18.86
12,5,Hines Ward,Percentage (Judge% + Fan%),27.0,Safe,13.92,,12.06,4.39,35.62,13.38,11.36,18.86
12,5,Kendra Wilkinson,Percentage (Judge% + Fan%),22.0,Safe,11.34,,12.51,4.18,35.62,14.95,11.41,18.86
12,5,Kirstie Alley,Percentage (Judge% + Fan%),23.0,Safe,11.86,,14.35,4.69,35.62,14.55,11.45,18.86
12,5,Petra Nemcova,Percentage (Judge% + Fan%),22.0,Eliminated,11.34,,5.78,1.84,35.62,1.93,1.55,18.86
12,5,Ralph Macchio,Percentage (Judge% + Fan%),22.0,Safe,11.34,,12.56,4.21,35.62,14.8,11.21,18.86
12,5,Romeo,Percentage (Judge% + Fan%),26.0,Safe,13.4,,20.37,5.61,35.62,13.58,11.35,18.86
12,6,Chelsea Kane,Percentage (Judge% + Fan%),28.0,Safe,15.56,,13.6,4.64,47.51,15.65,12.86,25.49
12,6,Chris Jericho,Percentage (Judge% + Fan%),22.0,Eliminated,12.22,,7.59,2.27,47.51,2.7,2.07,25.49
12,6,Hines Ward,Percentage (Judge% + Fan%),27.0,Safe,15.0,,13.64,4.56,47.51,16.16,13.0,25.49
12,6,Kendra Wilkinson,Percentage (Judge% + Fan%),25.0,Safe,13.89,,13.67,4.42,47.51,16.56,12.92,25.49
12,6,Kirstie Alley,Percentage (Judge% + Fan%),26.0,Safe,14.44,,15.67,4.9,47.51,16.2,12.94,25.49
12,6,Ralph Macchio,Percentage (Judge% + Fan%),24.0,Safe,13.33,,13.91,4.39,47.51,16.92,12.85,25.49
12,6,Romeo,Percentage (Judge% + Fan%),28.0,Safe,15.56,,21.92,5.8,47.51,15.81,12.97,25.49
12,7,Chelsea Kane,Percentage (Judge% + Fan%),32.0,Safe,16.98,,16.22,4.49,28.15,19.33,14.06,18.79
12,7,Hines Ward,Percentage (Judge% + Fan%),33.0,Safe,17.51,,16.0,4.52,28.15,18.72,13.93,18.79
12,7,Kendra Wilkinson,Percentage (Judge% + Fan%),30.5,Eliminated,16.18,,9.55,2.29,28.15,2.92,2.42,18.79
12,7,Kirstie Alley,Percentage (Judge% + Fan%),30.0,Safe,15.92,,18.28,4.83,28.15,20.14,14.02,18.79
12,7,Ralph Macchio,Percentage (Judge% + Fan%),33.0,Safe,17.51,,15.89,4.52,28.15,18.71,14.03,18.79
12,7,Romeo,Percentage (Judge% + Fan%),30.0,Safe,15.92,,24.05,5.83,28.15,20.19,14.07,18.79
12,8,Chelsea Kane,Percentage (Judge% + Fan%),27.5,Safe,21.15,,20.27,4.2,1.67,22.88,15.85,20.14
12,8,Hines Ward,Percentage (Judge% + Fan%),27.0,Safe,20.77,,20.55,4.27,1.67,23.23,15.83,20.14
12,8,Kirstie Alley,Percentage (Judge% + Fan%),26.5,Safe,20.38,,21.9,4.48,1.67,23.59,15.78,20.14
12,8,Ralph Macchio,Percentage (Judge% + Fan%),23.0,Safe,17.69,,22.51,3.95,1.67,26.26,15.76,20.14
12,8,Romeo,Percentage (Judge% + Fan%),26.0,Eliminated,20.0,,14.77,2.05,1.67,4.04,3.29,20.14
12,9,Chelsea Kane,Percentage (Judge% + Fan%),36.5,Safe,31.06,,24.6,5.78,59.57,28.47,20.08,36.92
12,9,Hines Ward,Percentage (Judge% + Fan%),30.0,Safe,25.53,,25.62,5.33,59.57,30.91,19.75,36.92
12,9,Kirstie Alley,Percentage (Judge% + Fan%),27.0,Safe,22.98,,29.79,5.68,59.57,32.7,19.72,36.92
12,9,Ralph Macchio,Percentage (Judge% + Fan%),24.0,Eliminated,20.43,,20.0,3.8,59.57,7.92,5.79,36.92
12,10,Chelsea Kane,Percentage (Judge% + Fan%),29.666600000000003,Safe,33.97,,31.65,6.53,100.0,33.31,23.58,100.0
12,10,Hines Ward,Percentage (Judge% + Fan%),29.666600000000003,Safe,33.97,,31.39,6.49,100.0,33.29,23.6,100.0
12,10,Kirstie Alley,Percentage (Judge% + Fan%),27.999899999999997,Safe,32.06,,36.96,6.75,100.0,33.39,23.62,100.0
13,1,Carson Kressley,Percentage (Judge% + Fan%),17.0,Safe,7.83,,6.7,3.3,37.66,9.07,7.9,22.8
13,1,Chaz Bono,Percentage (Judge% + Fan%),17.0,Safe,7.83,,10.47,4.22,37.66,9.09,7.96,22.8
13,1,Chynna Phillips,Percentage (Judge% + Fan%),22.0,Safe,10.14,,7.29,3.63,37.66,8.67,7.97,22.8
13,1,David Arquette,Percentage (Judge% + Fan%),18.0,Safe,8.29,,7.66,3.68,37.66,8.85,7.86,22.8
13,1,Elisabetta Canalis,Percentage (Judge% + Fan%),15.0,Safe,6.91,,7.09,3.26,37.66,9.52,7.92,22.8
13,1,Hope Solo,Percentage (Judge% + Fan%),21.0,Safe,9.68,,11.79,4.54,37.66,8.72,7.87,22.8
13,1,J.R. Martinez,Percentage (Judge% + Fan%),22.0,Safe,10.14,,6.77,3.51,37.66,8.63,7.86,22.8
13,1,Kristin Cavallari,Percentage (Judge% + Fan%),19.0,Safe,8.76,,8.37,3.83,37.66,8.89,8.02,22.8
13,1,Metta World Peace (Ron),Percentage (Judge% + Fan%),14.0,Eliminated,6.45,,3.09,1.29,37.66,1.32,1.0,22.8
13,1,Nancy Grace,Percentage (Judge% + Fan%),16.0,Safe,7.37,,15.29,5.05,37.66,9.29,7.92,22.8
13,1,Ricki Lake,Percentage (Judge% + Fan%),20.0,Safe,9.22,,7.33,3.6,37.66,8.7,7.93,22.8
13,1,Rob Kardashian,Percentage (Judge% + Fan%),16.0,Safe,7.37,,8.15,3.68,37.66,9.25,7.93,22.8
13,2,Carson Kressley,Percentage (Judge% + Fan%),18.0,Safe,8.07,,8.05,3.14,13.47,10.93,7.93,6.03
13,2,Chaz Bono,Percentage (Judge% + Fan%),17.0,Safe,7.62,,11.33,4.13,13.47,11.29,7.83,6.03
13,2,Chynna Phillips,Percentage (Judge% + Fan%),21.0,Safe,9.42,,8.11,3.51,13.47,9.55,7.92,6.03
13,2,David Arquette,Percentage (Judge% + Fan%),18.0,Safe,8.07,,8.85,3.48,13.47,10.88,8.02,6.03
13,2,Elisabetta Canalis,Percentage (Judge% + Fan%),21.0,Eliminated,9.42,,2.73,1.07,13.47,0.82,0.74,6.03
13,2,Hope Solo,Percentage (Judge% + Fan%),19.0,Safe,8.52,,12.27,4.44,13.47,10.4,7.92,6.03
13,2,J.R. Martinez,Percentage (Judge% + Fan%),22.0,Safe,9.87,,7.55,3.41,13.47,9.27,7.93,6.03
13,2,Kristin Cavallari,Percentage (Judge% + Fan%),22.0,Safe,9.87,,8.89,3.85,13.47,9.05,7.95,6.03
13,2,Nancy Grace,Percentage (Judge% + Fan%),21.0,Safe,9.42,,15.69,5.04,13.47,9.27,7.65,6.03
13,2,Ricki Lake,Percentage (Judge% + Fan%),23.0,Safe,10.31,,7.92,3.62,13.47,9.12,8.09,6.03
13,2,Rob Kardashian,Percentage (Judge% + Fan%),21.0,Safe,9.42,,8.63,3.69,13.47,9.42,7.84,6.03
13,3,Carson Kressley,Percentage (Judge% + Fan%),23.0,Safe,9.7,,8.71,3.27,8.96,11.07,8.63,8.3
13,3,Chaz Bono,Percentage (Judge% + Fan%),18.0,Safe,7.59,,12.55,4.04,8.96,13.19,8.72,8.3
13,3,Chynna Phillips,Percentage (Judge% + Fan%),26.0,Safe,10.97,,8.88,3.66,8.96,10.22,8.85,8.3
13,3,David Arquette,Percentage (Judge% + Fan%),24.0,Safe,10.13,,9.34,3.62,8.96,10.72,8.82,8.3
13,3,Hope Solo,Percentage (Judge% + Fan%),24.0,Safe,10.13,,13.18,4.66,8.96,10.77,8.84,8.3
13,3,J.R. Martinez,Percentage (Judge% + Fan%),26.0,Safe,10.97,,8.51,3.52,8.96,10.39,8.87,8.3
13,3,Kristin Cavallari,Percentage (Judge% + Fan%),24.0,Eliminated,10.13,,3.95,1.22,8.96,1.04,0.92,8.3
13,3,Nancy Grace,Percentage (Judge% + Fan%),21.0,Safe,8.86,,16.57,5.08,8.96,11.82,8.57,8.3
13,3,Ricki Lake,Percentage (Judge% + Fan%),27.0,Safe,11.39,,8.75,3.72,8.96,10.07,8.9,8.3
13,3,Rob Kardashian,Percentage (Judge% + Fan%),24.0,Safe,10.13,,9.57,3.69,8.96,10.71,8.65,8.3
13,4,Carson Kressley,Percentage (Judge% + Fan%),20.0,Safe,9.57,,10.01,3.48,22.48,13.34,9.97,16.74
13,4,Chaz Bono,Percentage (Judge% + Fan%),21.0,Safe,10.05,,13.28,4.52,22.48,12.96,10.14,16.74
13,4,Chynna Phillips,Percentage (Judge% + Fan%),21.0,Eliminated,10.05,,5.0,1.59,22.48,1.59,1.29,16.74
13,4,David Arquette,Percentage (Judge% + Fan%),23.0,Safe,11.0,,10.2,3.89,22.48,12.3,10.08,16.74
13,4,Hope Solo,Percentage (Judge% + Fan%),24.0,Safe,11.48,,14.32,4.85,22.48,11.94,10.02,16.74
13,4,J.R. Martinez,Percentage (Judge% + Fan%),26.0,Safe,12.44,,9.15,3.84,22.48,11.59,10.08,16.74
13,4,Nancy Grace,Percentage (Judge% + Fan%),21.0,Safe,10.05,,18.14,5.37,22.48,13.0,10.01,16.74
13,4,Ricki Lake,Percentage (Judge% + Fan%),29.0,Safe,13.88,,9.45,4.01,22.48,11.58,10.28,16.74
13,4,Rob Kardashian,Percentage (Judge% + Fan%),24.0,Safe,11.48,,10.45,4.02,22.48,11.7,10.04,16.74
13,5,Carson Kressley,Percentage (Judge% + Fan%),19.0,Eliminated,10.11,,6.44,2.09,53.0,2.39,1.77,26.63
13,5,Chaz Bono,Percentage (Judge% + Fan%),21.0,Safe,11.17,,14.47,4.7,53.0,14.81,11.48,26.63
13,5,David Arquette,Percentage (Judge% + Fan%),25.0,Safe,13.3,,11.03,4.17,53.0,13.65,11.48,26.63
13,5,Hope Solo,Percentage (Judge% + Fan%),24.0,Safe,12.77,,15.76,5.06,53.0,13.87,11.58,26.63
13,5,J.R. Martinez,Percentage (Judge% + Fan%),28.0,Safe,14.89,,10.04,4.11,53.0,13.32,11.45,26.63
13,5,Nancy Grace,Percentage (Judge% + Fan%),22.0,Safe,11.7,,19.87,5.59,53.0,14.23,11.33,26.63
13,5,Ricki Lake,Percentage (Judge% + Fan%),24.0,Safe,12.77,,10.98,4.1,53.0,13.99,11.66,26.63
13,5,Rob Kardashian,Percentage (Judge% + Fan%),25.0,Safe,13.3,,11.42,4.27,53.0,13.74,11.52,26.63
13,6,Chaz Bono,Percentage (Judge% + Fan%),19.0,Eliminated,11.45,,9.5,2.16,21.0,3.04,2.32,27.45
13,6,David Arquette,Percentage (Judge% + Fan%),23.0,Safe,13.86,,13.44,4.17,21.0,16.36,12.97,27.45
13,6,Hope Solo,Percentage (Judge% + Fan%),20.0,Safe,12.05,,17.9,4.86,21.0,17.51,12.86,27.45
13,6,J.R. Martinez,Percentage (Judge% + Fan%),29.0,Safe,17.47,,11.56,4.23,21.0,15.26,12.94,27.45
13,6,Nancy Grace,Percentage (Judge% + Fan%),24.0,Safe,14.46,,21.4,5.71,21.0,16.06,12.91,27.45
13,6,Ricki Lake,Percentage (Judge% + Fan%),29.0,Safe,17.47,,12.19,4.43,21.0,15.14,12.82,27.45
13,6,Rob Kardashian,Percentage (Judge% + Fan%),22.0,Safe,13.25,,14.01,4.17,21.0,16.63,12.67,27.45
13,7,David Arquette,Percentage (Judge% + Fan%),23.5,Eliminated,16.04,,9.16,2.32,29.35,2.95,2.42,19.46
13,7,Hope Solo,Percentage (Judge% + Fan%),25.0,Safe,17.06,,20.41,5.47,29.35,18.93,14.0,19.46
13,7,J.R. Martinez,Percentage (Judge% + Fan%),24.0,Safe,16.38,,14.91,4.16,29.35,19.62,14.09,19.46
13,7,Nancy Grace,Percentage (Judge% + Fan%),22.0,Safe,15.02,,25.28,5.99,29.35,21.19,14.19,19.46
13,7,Ricki Lake,Percentage (Judge% + Fan%),26.5,Safe,18.09,,14.69,4.45,29.35,18.51,14.13,19.46
13,7,Rob Kardashian,Percentage (Judge% + Fan%),25.5,Safe,17.41,,15.55,4.54,29.35,18.81,14.06,19.46
13,8,Hope Solo,Percentage (Judge% + Fan%),26.0,Safe,20.08,,24.76,5.4,3.99,23.91,16.92,31.06
13,8,J.R. Martinez,Percentage (Judge% + Fan%),30.0,Safe,23.17,,17.72,4.36,3.99,22.69,17.08,31.06
13,8,Nancy Grace,Percentage (Judge% + Fan%),22.0,Eliminated,16.99,,16.92,2.32,3.99,4.98,3.77,31.06
13,8,Ricki Lake,Percentage (Judge% + Fan%),26.0,Safe,20.08,,20.02,4.11,3.99,23.94,16.89,31.06
13,8,Rob Kardashian,Percentage (Judge% + Fan%),25.5,Safe,19.69,,20.58,4.26,3.99,24.48,17.08,31.06
13,9,Hope Solo,Percentage (Judge% + Fan%),24.4998,Eliminated,20.68,,23.36,2.74,5.93,7.81,5.68,36.92
13,9,J.R. Martinez,Percentage (Judge% + Fan%),28.0,Safe,23.63,,26.22,4.16,5.93,32.39,19.77,36.92
13,9,Ricki Lake,Percentage (Judge% + Fan%),33.4999,Safe,28.27,,24.58,4.89,5.93,29.63,19.95,36.92
13,9,Rob Kardashian,Percentage (Judge% + Fan%),32.4998,Safe,27.43,,25.83,5.02,5.93,30.17,19.92,36.92
13,10,J.R. Martinez,Percentage (Judge% + Fan%),28.1665,Safe,33.33,,29.5,6.4,100.0,33.46,23.55,100.0
13,10,Ricki Lake,Percentage (Judge% + Fan%),27.999899999999997,Safe,33.14,,33.33,6.6,100.0,33.31,23.54,100.0
13,10,Rob Kardashian,Percentage (Judge% + Fan%),28.333199999999998,Safe,33.53,,37.17,6.77,100.0,33.23,23.53,100.0
14,1,Donald Driver,Percentage (Judge% + Fan%),21.0,Safe,7.78,,7.35,3.66,100.0,8.34,7.63,100.0
14,1,Gavin DeGraw,Percentage (Judge% + Fan%),20.0,Safe,7.41,,8.78,3.95,100.0,8.32,7.65,100.0
14,1,Gladys Knight,Percentage (Judge% + Fan%),23.0,Safe,8.52,,8.84,3.96,100.0,8.36,7.66,100.0
14,1,Jack Wagner,Percentage (Judge% + Fan%),23.0,Safe,8.52,,7.33,3.66,100.0,8.33,7.68,100.0
14,1,Jaleel White,Percentage (Judge% + Fan%),26.0,Safe,9.63,,7.88,3.78,100.0,8.35,7.68,100.0
14,1,Katherine Jenkins,Percentage (Judge% + Fan%),26.0,Safe,9.63,,8.31,3.88,100.0,8.34,7.65,100.0
14,1,Maria Menounos,Percentage (Judge% + Fan%),21.0,Safe,7.78,,9.56,4.11,100.0,8.32,7.66,100.0
14,1,Martina Navratilova,Percentage (Judge% + Fan%),20.0,Safe,7.41,,6.77,3.52,100.0,8.33,7.63,100.0
14,1,Melissa Gilbert,Percentage (Judge% + Fan%),20.0,Safe,7.41,,9.64,4.12,100.0,8.3,7.63,100.0
14,1,Roshon Fegan,Percentage (Judge% + Fan%),23.0,Safe,8.52,,6.92,3.56,100.0,8.34,7.69,100.0
14,1,Sherri Sheperd,Percentage (Judge% + Fan%),23.0,Safe,8.52,,5.83,3.28,100.0,8.33,7.64,100.0
14,1,William Levy,Percentage (Judge% + Fan%),24.0,Safe,8.89,,12.78,4.67,100.0,8.35,7.67,100.0
14,2,Donald Driver,Percentage (Judge% + Fan%),24.0,Safe,8.92,,7.55,3.6,35.31,8.8,7.99,25.15
14,2,Gavin DeGraw,Percentage (Judge% + Fan%),21.0,Safe,7.81,,9.12,3.93,35.31,9.05,7.96,25.15
14,2,Gladys Knight,Percentage (Judge% + Fan%),19.0,Safe,7.06,,9.31,3.87,35.31,9.4,7.95,25.15
14,2,Jack Wagner,Percentage (Judge% + Fan%),21.0,Safe,7.81,,7.75,3.54,35.31,9.08,8.0,25.15
14,2,Jaleel White,Percentage (Judge% + Fan%),22.0,Safe,8.18,,8.18,3.72,35.31,8.94,7.97,25.15
14,2,Katherine Jenkins,Percentage (Judge% + Fan%),26.0,Safe,9.67,,8.48,3.89,35.31,8.8,7.99,25.15
14,2,Maria Menounos,Percentage (Judge% + Fan%),25.0,Safe,9.29,,9.71,4.18,35.31,8.76,7.98,25.15
14,2,Martina Navratilova,Percentage (Judge% + Fan%),17.0,Eliminated,6.32,,3.6,1.33,35.31,1.41,1.02,25.15
14,2,Melissa Gilbert,Percentage (Judge% + Fan%),20.0,Safe,7.43,,10.0,4.12,35.31,9.27,7.96,25.15
14,2,Roshon Fegan,Percentage (Judge% + Fan%),26.0,Safe,9.67,,7.05,3.56,35.31,8.8,8.03,25.15
14,2,Sherri Sheperd,Percentage (Judge% + Fan%),23.0,Safe,8.55,,6.24,3.2,35.31,8.91,7.96,25.15
14,2,William Levy,Percentage (Judge% + Fan%),25.0,Safe,9.29,,13.01,4.76,35.31,8.76,7.98,25.15
14,3,Donald Driver,Percentage (Judge% + Fan%),26.0,Safe,9.29,,8.38,3.64,14.58,9.72,8.44,12.79
14,3,Gavin DeGraw,Percentage (Judge% + Fan%),24.0,Safe,8.57,,9.87,3.94,14.58,10.28,8.43,12.79
14,3,Gladys Knight,Percentage (Judge% + Fan%),24.0,Safe,8.57,,9.94,3.94,14.58,10.18,8.4,12.79
14,3,Jack Wagner,Percentage (Judge% + Fan%),24.0,Eliminated,8.57,,3.46,1.2,14.58,0.99,0.84,12.79
14,3,Jaleel White,Percentage (Judge% + Fan%),25.0,Safe,8.93,,8.96,3.7,14.58,9.84,8.39,12.79
14,3,Katherine Jenkins,Percentage (Judge% + Fan%),29.0,Safe,10.36,,9.02,3.88,14.58,9.35,8.48,12.79
14,3,Maria Menounos,Percentage (Judge% + Fan%),27.0,Safe,9.64,,10.33,4.13,14.58,9.5,8.49,12.79
14,3,Melissa Gilbert,Percentage (Judge% + Fan%),24.0,Safe,8.57,,10.62,4.1,14.58,10.45,8.67,12.79
14,3,Roshon Fegan,Percentage (Judge% + Fan%),25.0,Safe,8.93,,8.22,3.52,14.58,9.81,8.24,12.79
14,3,Sherri Sheperd,Percentage (Judge% + Fan%),24.0,Safe,8.57,,7.64,3.26,14.58,10.42,8.55,12.79
14,3,William Levy,Percentage (Judge% + Fan%),28.0,Safe,10.0,,13.56,4.75,14.58,9.47,8.34,12.79
14,4,Donald Driver,Percentage (Judge% + Fan%),27.0,Safe,11.59,,8.86,3.86,39.15,10.46,9.34,16.14
14,4,Gavin DeGraw,Percentage (Judge% + Fan%),23.0,Safe,9.87,,10.53,4.1,39.15,10.9,9.16,16.14
14,4,Gladys Knight,Percentage (Judge% + Fan%),20.0,Safe,8.58,,10.94,4.04,39.15,12.1,9.28,16.14
14,4,Jaleel White,Percentage (Judge% + Fan%),22.0,Safe,9.44,,9.81,3.84,39.15,11.29,9.3,16.14
14,4,Katherine Jenkins,Percentage (Judge% + Fan%),24.0,Safe,10.3,,10.0,4.03,39.15,10.63,9.24,16.14
14,4,Maria Menounos,Percentage (Judge% + Fan%),26.0,Safe,11.16,,11.13,4.34,39.15,10.42,9.2,16.14
14,4,Melissa Gilbert,Percentage (Judge% + Fan%),22.0,Safe,9.44,,11.51,4.32,39.15,11.3,9.3,16.14
14,4,Roshon Fegan,Percentage (Judge% + Fan%),26.0,Safe,11.16,,8.47,3.75,39.15,10.47,9.27,16.14
14,4,Sherri Sheperd,Percentage (Judge% + Fan%),21.0,Eliminated,9.01,,4.03,1.5,39.15,1.33,1.06,16.14
14,4,William Levy,Percentage (Judge% + Fan%),22.0,Safe,9.44,,14.73,4.91,39.15,11.1,9.08,16.14
14,5,Donald Driver,Percentage (Judge% + Fan%),27.0,Safe,12.05,,9.93,3.99,26.75,12.03,10.45,27.78
